Feature,Importance
categorical__Product ID_L56404,8.17898323052737e-07
categorical__Product ID_M18007,8.17857230710928e-07
categorical__Product ID_L49684,8.167346070864214e-07
categorical__Product ID_L56504,8.166710309046301e-07
categorical__Product ID_M15243,8.159975392331228e-07
categorical__Product ID_L49237,8.157282814728368e-07
categorical__Product ID_H35636,8.155483865391305e-07
categorical__Product ID_L56313,8.154135044895593e-07
categorical__Product ID_L54925,8.14977159316608e-07
categorical__Product ID_L53313,8.143746069217486e-07
categorical__Product ID_H39262,8.141857271388875e-07
categorical__Product ID_L55978,8.140004666004521e-07
categorical__Product ID_L50253,8.137337199632765e-07
categorical__Product ID_L54908,8.134564122008088e-07
categorical__Product ID_L50251,8.13140169580539e-07
categorical__Product ID_M20960,8.120494039281108e-07
categorical__Product ID_M22811,8.119746631611246e-07
categorical__Product ID_L48864,8.112392064838256e-07
categorical__Product ID_M22067,8.10513841237785e-07
categorical__Product ID_L48008,8.103108926829591e-07
categorical__Product ID_M16218,8.096322361210295e-07
categorical__Product ID_L48215,8.094585940163536e-07
categorical__Product ID_L50249,8.083219789630081e-07
categorical__Product ID_M17212,8.08224683988468e-07
categorical__Product ID_L49082,8.073709753058023e-07
categorical__Product ID_M24849,8.07192184922983e-07
categorical__Product ID_M23854,8.071616406880984e-07
categorical__Product ID_L52352,8.064853977865432e-07
categorical__Product ID_L49857,8.063723608324251e-07
categorical__Product ID_L54249,8.063450220418759e-07
categorical__Product ID_L56741,8.061587278617449e-07
categorical__Product ID_M22337,8.054024753056466e-07
categorical__Product ID_M20878,8.050208232643446e-07
categorical__Product ID_M22074,8.049567478852746e-07
categorical__Product ID_L47887,8.040316905234429e-07
categorical__Product ID_M24474,8.038928147581598e-07
categorical__Product ID_L56283,8.038659100208833e-07
categorical__Product ID_L48965,8.030411324092056e-07
categorical__Product ID_M23004,8.029205148220818e-07
categorical__Product ID_L56927,8.024593816754385e-07
categorical__Product ID_M24481,8.023646709008465e-07
categorical__Product ID_L52544,8.022488105946483e-07
categorical__Product ID_M23516,8.021577855909746e-07
categorical__Product ID_L52342,8.018840570846962e-07
categorical__Product ID_H38593,8.01251136428729e-07
categorical__Product ID_L49003,8.011220268606458e-07
categorical__Product ID_L49114,8.009786295132501e-07
categorical__Product ID_L55263,8.007969990500616e-07
categorical__Product ID_L47554,8.006703914994485e-07
categorical__Product ID_L48224,8.005593441303003e-07
categorical__Product ID_L53193,7.994856156014319e-07
categorical__Product ID_L56952,7.98921550235906e-07
categorical__Product ID_L48876,7.971507456379403e-07
categorical__Product ID_L53312,7.969395875188759e-07
categorical__Product ID_M22770,7.967689387241701e-07
categorical__Product ID_M24722,7.966740219915921e-07
categorical__Product ID_H38530,7.964903821732952e-07
categorical__Product ID_M23676,7.96445793646618e-07
categorical__Product ID_L47389,7.949367975138163e-07
categorical__Product ID_L56711,7.947797351713488e-07
categorical__Product ID_M15540,7.944878456578214e-07
categorical__Product ID_L54045,7.941020799237258e-07
categorical__Product ID_L50144,7.940950810456975e-07
categorical__Product ID_M15958,7.937972976100941e-07
categorical__Product ID_L56885,7.936491776731916e-07
categorical__Product ID_M24050,7.936425200810199e-07
categorical__Product ID_L48260,7.934417734545265e-07
categorical__Product ID_L55102,7.928597207690058e-07
categorical__Product ID_L49292,7.92845800892323e-07
categorical__Product ID_L49665,7.927482098057152e-07
categorical__Product ID_L50685,7.923968134738402e-07
categorical__Product ID_M16049,7.922302480820905e-07
categorical__Product ID_L54848,7.9125637730287e-07
categorical__Product ID_M22963,7.909955777515e-07
categorical__Product ID_L55656,7.908207038664106e-07
categorical__Product ID_H30639,7.901412730924081e-07
categorical__Product ID_L52751,7.895633127944455e-07
categorical__Product ID_H39412,7.894292047274771e-07
categorical__Product ID_L53835,7.891063964330593e-07
categorical__Product ID_M22472,7.889691329359899e-07
categorical__Product ID_L48618,7.888553560273557e-07
categorical__Product ID_L48206,7.883513400642485e-07
categorical__Product ID_L52427,7.876814536431981e-07
categorical__Product ID_L54663,7.874780892728994e-07
categorical__Product ID_L53466,7.866246661377174e-07
categorical__Product ID_L49598,7.864701669885075e-07
categorical__Product ID_L53709,7.861523131536886e-07
categorical__Product ID_L52591,7.851837277032027e-07
categorical__Product ID_L50550,7.850422057129855e-07
categorical__Product ID_H37206,7.846770282202156e-07
categorical__Product ID_L47492,7.838574517520067e-07
categorical__Product ID_L50377,7.837591852693608e-07
categorical__Product ID_L55858,7.82769134135199e-07
categorical__Product ID_L49021,7.82722082988937e-07
categorical__Product ID_L55860,7.811909997307588e-07
categorical__Product ID_M21165,7.805828311297522e-07
categorical__Product ID_L48656,7.797229090615678e-07
categorical__Product ID_L55356,7.794842685982908e-07
categorical__Product ID_M23821,7.786695861036112e-07
categorical__Product ID_L52330,7.784817403893372e-07
categorical__Product ID_L56455,7.783957551952713e-07
categorical__Product ID_L47999,7.776458766372924e-07
categorical__Product ID_M21626,7.775773931147472e-07
categorical__Product ID_L52981,7.767968719513029e-07
categorical__Product ID_L55226,7.765333298239541e-07
categorical__Product ID_L55426,7.764107784281772e-07
categorical__Product ID_H37926,7.748236962759533e-07
categorical__Product ID_L47497,7.742154196555671e-07
categorical__Product ID_M22606,7.74133774182311e-07
categorical__Product ID_M16199,7.725969895173133e-07
categorical__Product ID_L56827,7.723106437338794e-07
categorical__Product ID_L49475,7.722262635123469e-07
categorical__Product ID_M16515,7.715743854549401e-07
categorical__Product ID_M20807,7.712862540121847e-07
categorical__Product ID_L48566,7.702186398028448e-07
categorical__Product ID_L55674,7.69331423918666e-07
categorical__Product ID_L49713,7.689768109773343e-07
categorical__Product ID_L50342,7.687178023649931e-07
categorical__Product ID_M17343,7.686682587459e-07
categorical__Product ID_L47195,7.685751680641395e-07
categorical__Product ID_L52367,7.679805171172012e-07
categorical__Product ID_L56282,7.679458630303207e-07
categorical__Product ID_M20652,7.678924629260152e-07
categorical__Product ID_L52638,7.673499240025528e-07
categorical__Product ID_M18226,7.673064840306759e-07
categorical__Product ID_M17690,7.672854281199811e-07
categorical__Product ID_H38295,7.6641926320811e-07
categorical__Product ID_L50899,7.663123056229748e-07
categorical__Product ID_L56321,7.66129719187393e-07
categorical__Product ID_L54138,7.659333036473403e-07
categorical__Product ID_M15257,7.651182100319975e-07
categorical__Product ID_M15192,7.649082052515718e-07
categorical__Product ID_M21650,7.642768362274966e-07
categorical__Product ID_L52978,7.642680559134395e-07
categorical__Product ID_L54381,7.638172112579316e-07
categorical__Product ID_L56647,7.634802727391689e-07
categorical__Product ID_M22839,7.630934105387251e-07
categorical__Product ID_L54700,7.623453997476134e-07
categorical__Product ID_L56544,7.622108463674687e-07
categorical__Product ID_L55092,7.61531244211903e-07
categorical__Product ID_M16712,7.612408622874545e-07
categorical__Product ID_L56653,7.607893758379814e-07
categorical__Product ID_L53923,7.60271968616961e-07
categorical__Product ID_L49900,7.602346560121696e-07
categorical__Product ID_L49246,7.596840985164496e-07
categorical__Product ID_M24800,7.588965796357092e-07
categorical__Product ID_M21816,7.577326690255733e-07
categorical__Product ID_L47445,7.574391950875255e-07
categorical__Product ID_L54777,7.569424661278496e-07
categorical__Product ID_L55891,7.567189593503538e-07
categorical__Product ID_L56764,7.565750920532504e-07
categorical__Product ID_L54833,7.565698197234664e-07
categorical__Product ID_L47874,7.565173343443119e-07
categorical__Product ID_L56041,7.563408349923102e-07
categorical__Product ID_M17047,7.560163549055466e-07
categorical__Product ID_L56407,7.559598951007345e-07
categorical__Product ID_L55469,7.558439547106793e-07
categorical__Product ID_L53361,7.549919107327668e-07
categorical__Product ID_M17170,7.540120563692399e-07
categorical__Product ID_M15167,7.524313230082231e-07
categorical__Product ID_L48334,7.519752175470522e-07
categorical__Product ID_L54950,7.519463696816185e-07
categorical__Product ID_H36243,7.517021790291621e-07
categorical__Product ID_L55524,7.516557661862907e-07
categorical__Product ID_H31956,7.514633964955705e-07
categorical__Product ID_L55633,7.514221366303235e-07
categorical__Product ID_M23088,7.503667263557065e-07
categorical__Product ID_L47835,7.491625305414147e-07
categorical__Product ID_H29951,7.479280284144548e-07
categorical__Product ID_L47964,7.473369773777173e-07
categorical__Product ID_L52360,7.472300195780104e-07
categorical__Product ID_M21464,7.471281507319714e-07
categorical__Product ID_M17756,7.470744154369682e-07
categorical__Product ID_H38486,7.469610265981519e-07
categorical__Product ID_M22229,7.455924417897443e-07
categorical__Product ID_L55348,7.453790535468175e-07
categorical__Product ID_L55794,7.448752958790433e-07
categorical__Product ID_L48221,7.447885939693379e-07
categorical__Product ID_L52624,7.445740707912367e-07
categorical__Product ID_L52840,7.430316273100454e-07
categorical__Product ID_L55927,7.420437980422947e-07
categorical__Product ID_L56876,7.417813404806208e-07
categorical__Product ID_L48637,7.402747275657466e-07
categorical__Product ID_H39136,7.397803376110836e-07
categorical__Product ID_L57172,7.396182654212544e-07
categorical__Product ID_L52523,7.37050853379385e-07
categorical__Product ID_L56776,7.367856810960893e-07
categorical__Product ID_M23356,7.365695191990611e-07
categorical__Product ID_L54333,7.362901189870051e-07
categorical__Product ID_L56740,7.358105618944741e-07
categorical__Product ID_H37706,7.355461331843638e-07
categorical__Product ID_L48797,7.355275990017033e-07
categorical__Product ID_M24250,7.355067360599184e-07
categorical__Product ID_L48467,7.349114483016894e-07
categorical__Product ID_M21756,7.343266404518965e-07
categorical__Product ID_M15226,7.335896323156681e-07
categorical__Product ID_L49108,7.332534599682927e-07
categorical__Product ID_L48370,7.327904687891253e-07
categorical__Product ID_L54666,7.319334746768997e-07
categorical__Product ID_L53142,7.31779949226436e-07
categorical__Product ID_L55747,7.315054607743558e-07
categorical__Product ID_L47242,7.308866873294922e-07
categorical__Product ID_M24219,7.306943789863315e-07
categorical__Product ID_L49856,7.306376323456786e-07
categorical__Product ID_L47430,7.303625895852231e-07
categorical__Product ID_M17499,7.301358637443473e-07
categorical__Product ID_L48714,7.298672905887445e-07
categorical__Product ID_L56047,7.290244471386075e-07
categorical__Product ID_L54348,7.286519115420324e-07
categorical__Product ID_L53074,7.284741148736455e-07
categorical__Product ID_L56059,7.277343739259454e-07
categorical__Product ID_M16472,7.272865563762057e-07
categorical__Product ID_M21858,7.270643935415796e-07
categorical__Product ID_L47432,7.264927491219112e-07
categorical__Product ID_M20934,7.259628339295781e-07
categorical__Product ID_M17105,7.251844981835466e-07
categorical__Product ID_L49185,7.234301388651557e-07
categorical__Product ID_L55382,7.231892236146452e-07
categorical__Product ID_L52268,7.230832138709932e-07
categorical__Product ID_L56974,7.229619562708049e-07
categorical__Product ID_L55164,7.228658965922837e-07
categorical__Product ID_L54586,7.228199880817504e-07
categorical__Product ID_M20775,7.220628216977642e-07
categorical__Product ID_L53862,7.218531627862879e-07
categorical__Product ID_L48359,7.217636207083432e-07
categorical__Product ID_L54755,7.213792476852309e-07
categorical__Product ID_M15230,7.208218059049507e-07
categorical__Product ID_M16626,7.205697759805354e-07
categorical__Product ID_M21493,7.202380743115703e-07
categorical__Product ID_L49612,7.190733148020069e-07
categorical__Product ID_M20797,7.18740387876239e-07
categorical__Product ID_L55009,7.184142346680364e-07
categorical__Product ID_H36736,7.178803300889564e-07
categorical__Product ID_L56216,7.176842751251459e-07
categorical__Product ID_L55357,7.168563950550637e-07
categorical__Product ID_M23887,7.164561523078404e-07
categorical__Product ID_L56948,7.162310872116969e-07
categorical__Product ID_M23864,7.153032258255272e-07
categorical__Product ID_M22597,7.152125044398085e-07
categorical__Product ID_L54362,7.147998649990736e-07
categorical__Product ID_M18066,7.147595470556282e-07
categorical__Product ID_L47713,7.141207031916193e-07
categorical__Product ID_H35379,7.133650321367187e-07
categorical__Product ID_L56819,7.12692815976045e-07
categorical__Product ID_L56884,7.125663717086283e-07
categorical__Product ID_M16685,7.115485559303705e-07
categorical__Product ID_L55678,7.109202541914604e-07
categorical__Product ID_M21997,7.108457809561785e-07
categorical__Product ID_L55238,7.107757180607369e-07
categorical__Product ID_M24261,7.106542366280256e-07
categorical__Product ID_M16790,7.105443515646342e-07
categorical__Product ID_L49469,7.101056847285924e-07
categorical__Product ID_H37133,7.100130647427589e-07
categorical__Product ID_M15212,7.099165473295631e-07
categorical__Product ID_L53244,7.098282669179711e-07
categorical__Product ID_L47205,7.098251862591028e-07
categorical__Product ID_M16895,7.096427690723028e-07
categorical__Product ID_L47806,7.092900974403282e-07
categorical__Product ID_L48578,7.087787071443942e-07
categorical__Product ID_L50256,7.08546918835245e-07
categorical__Product ID_L56286,7.081109363020749e-07
categorical__Product ID_L47660,7.079613326015467e-07
categorical__Product ID_L55278,7.07658602172728e-07
categorical__Product ID_L49545,7.070499476269497e-07
categorical__Product ID_M21521,7.070149865938597e-07
categorical__Product ID_M15570,7.06669384875733e-07
categorical__Product ID_L50355,7.059630586275317e-07
categorical__Product ID_M17696,7.057460227381879e-07
categorical__Product ID_L55993,7.052936399621991e-07
categorical__Product ID_L55853,7.049176167134729e-07
categorical__Product ID_L57022,7.045639708382688e-07
categorical__Product ID_M17778,7.035761295668673e-07
categorical__Product ID_L52939,7.035553954010068e-07
categorical__Product ID_L48673,7.01721325704262e-07
categorical__Product ID_L47701,7.013701870082736e-07
categorical__Product ID_H35633,7.009074573260782e-07
categorical__Product ID_L52404,7.002284689158127e-07
categorical__Product ID_L56796,6.996410131360616e-07
categorical__Product ID_L50345,6.992732303261183e-07
categorical__Product ID_L56266,6.990487128651616e-07
categorical__Product ID_L56410,6.987488249070675e-07
categorical__Product ID_H32368,6.976626914703679e-07
categorical__Product ID_M23560,6.974960913119277e-07
categorical__Product ID_M21049,6.973365578873162e-07
categorical__Product ID_L53869,6.965239143662367e-07
categorical__Product ID_L54954,6.960908373485695e-07
categorical__Product ID_L49596,6.957712614312367e-07
categorical__Product ID_L55814,6.951997669210698e-07
categorical__Product ID_L56357,6.951091593799678e-07
categorical__Product ID_L47878,6.948488290428568e-07
categorical__Product ID_L54222,6.947221457377243e-07
categorical__Product ID_L55266,6.946705004499123e-07
categorical__Product ID_L54618,6.945530502562108e-07
categorical__Product ID_M16729,6.939085138370969e-07
categorical__Product ID_M22876,6.932378854456645e-07
categorical__Product ID_L54957,6.930232935350926e-07
categorical__Product ID_M19858,6.929847544966786e-07
categorical__Product ID_H32045,6.928587812301098e-07
categorical__Product ID_H29978,6.924853402692252e-07
categorical__Product ID_M18080,6.92233487196707e-07
categorical__Product ID_L52696,6.919637379927435e-07
categorical__Product ID_M17667,6.912075049803473e-07
categorical__Product ID_L53898,6.911334624904693e-07
categorical__Product ID_M23886,6.902662343719383e-07
categorical__Product ID_L51125,6.901305480985039e-07
categorical__Product ID_L55679,6.899135475452748e-07
categorical__Product ID_M16245,6.898729106162851e-07
categorical__Product ID_M17259,6.898363157737337e-07
categorical__Product ID_H38145,6.896855478263953e-07
categorical__Product ID_L54819,6.885523394163936e-07
categorical__Product ID_M17371,6.879436543995274e-07
categorical__Product ID_M19978,6.878348456832178e-07
categorical__Product ID_L54634,6.876978194018984e-07
categorical__Product ID_L49758,6.875257596977113e-07
categorical__Product ID_L47437,6.865273081176357e-07
categorical__Product ID_L54977,6.861610456878168e-07
categorical__Product ID_M23767,6.859425124308882e-07
categorical__Product ID_L54162,6.84625804596431e-07
categorical__Product ID_L56692,6.845565568897293e-07
categorical__Product ID_M20735,6.844503711814681e-07
categorical__Product ID_L50291,6.843087293558471e-07
categorical__Product ID_M21883,6.841660411219325e-07
categorical__Product ID_M23407,6.836397162067056e-07
categorical__Product ID_L47279,6.832358778495175e-07
categorical__Product ID_L48786,6.831609435021728e-07
categorical__Product ID_M24788,6.831318258381092e-07
categorical__Product ID_L56186,6.830428381986617e-07
categorical__Product ID_M21994,6.825952713561739e-07
categorical__Product ID_L55416,6.825588621692297e-07
categorical__Product ID_M16370,6.824635778479871e-07
categorical__Product ID_L49642,6.817948811223679e-07
categorical__Product ID_M24122,6.809042975118643e-07
categorical__Product ID_M21172,6.80141936408408e-07
categorical__Product ID_M20772,6.79869599019641e-07
categorical__Product ID_L55055,6.79733124246249e-07
categorical__Product ID_M16346,6.789353315269244e-07
categorical__Product ID_L54238,6.783542194287994e-07
categorical__Product ID_M24547,6.779594744417269e-07
categorical__Product ID_L56229,6.779120915810537e-07
categorical__Product ID_L50311,6.777101742710915e-07
categorical__Product ID_L48799,6.77526139853911e-07
categorical__Product ID_L56033,6.768779667146129e-07
categorical__Product ID_M24711,6.756715561734949e-07
categorical__Product ID_H36468,6.753356532304529e-07
categorical__Product ID_L47778,6.751590863079024e-07
categorical__Product ID_L47694,6.747815705260316e-07
categorical__Product ID_L55583,6.741709795316978e-07
categorical__Product ID_L56507,6.7377310923625e-07
categorical__Product ID_L47289,6.734232054696969e-07
categorical__Product ID_M16036,6.732496145451574e-07
categorical__Product ID_L57137,6.729086515357677e-07
categorical__Product ID_M16127,6.722769764496152e-07
categorical__Product ID_L53731,6.722553229507442e-07
categorical__Product ID_H32073,6.712974311376019e-07
categorical__Product ID_M16463,6.709220426058173e-07
categorical__Product ID_M20989,6.708658869948041e-07
categorical__Product ID_M22228,6.703120867507104e-07
categorical__Product ID_L54079,6.701471744911567e-07
categorical__Product ID_M16307,6.70091429827958e-07
categorical__Product ID_L48650,6.697181402916614e-07
categorical__Product ID_L47421,6.690633929893759e-07
categorical__Product ID_L56161,6.686113703263885e-07
categorical__Product ID_L47575,6.683643216619635e-07
categorical__Product ID_L48917,6.681310231173174e-07
categorical__Product ID_M18151,6.681213994993424e-07
categorical__Product ID_M23798,6.664369080181806e-07
categorical__Product ID_M18239,6.662132299794403e-07
categorical__Product ID_L47955,6.660784383661143e-07
categorical__Product ID_M24511,6.659990887087791e-07
categorical__Product ID_L52681,6.654978589138068e-07
categorical__Product ID_H37463,6.653749064102981e-07
categorical__Product ID_L47517,6.650264442463752e-07
categorical__Product ID_L47893,6.647413692193706e-07
categorical__Product ID_L49478,6.645199957699149e-07
categorical__Product ID_H29716,6.644039904437303e-07
categorical__Product ID_L53128,6.63955518172271e-07
categorical__Product ID_L54358,6.637372522464267e-07
categorical__Product ID_L56403,6.637332279521795e-07
categorical__Product ID_M16227,6.636728967138578e-07
categorical__Product ID_L54501,6.636243575675425e-07
categorical__Product ID_M19169,6.632468811159608e-07
categorical__Product ID_M20931,6.6308161179726e-07
categorical__Product ID_M21003,6.629255459414331e-07
categorical__Product ID_M16589,6.627283092706495e-07
categorical__Product ID_L56642,6.626598748808085e-07
categorical__Product ID_L49795,6.606681665234881e-07
categorical__Product ID_L49543,6.597160902994214e-07
categorical__Product ID_L52278,6.594388735004135e-07
categorical__Product ID_H36439,6.59165839440547e-07
categorical__Product ID_L54541,6.580734886526917e-07
categorical__Product ID_L54774,6.577665400636631e-07
categorical__Product ID_L49976,6.569213568950708e-07
categorical__Product ID_L49089,6.566215286764304e-07
categorical__Product ID_L48906,6.564120970671187e-07
categorical__Product ID_L53102,6.553054093589174e-07
categorical__Product ID_L54973,6.551102170768498e-07
categorical__Product ID_L56139,6.538446544260374e-07
categorical__Product ID_L50825,6.536843832034179e-07
categorical__Product ID_H35973,6.531598528156314e-07
categorical__Product ID_H37882,6.531327464529987e-07
categorical__Product ID_L54888,6.530398112141432e-07
categorical__Product ID_L57048,6.528498630697125e-07
categorical__Product ID_L55936,6.522088015699557e-07
categorical__Product ID_L56112,6.51311212338286e-07
categorical__Product ID_L56525,6.512119167186231e-07
categorical__Product ID_L49827,6.511874839061119e-07
categorical__Product ID_L48574,6.509267220842043e-07
categorical__Product ID_M24162,6.509124475115782e-07
categorical__Product ID_L55636,6.508535144708729e-07
categorical__Product ID_L52390,6.506080182008728e-07
categorical__Product ID_L55404,6.497750486101579e-07
categorical__Product ID_L49454,6.491166647281294e-07
categorical__Product ID_L47203,6.485615621786094e-07
categorical__Product ID_M16851,6.481483819704588e-07
categorical__Product ID_H38884,6.472107549739867e-07
categorical__Product ID_L52799,6.45758848939939e-07
categorical__Product ID_M22219,6.45531079687752e-07
categorical__Product ID_L53557,6.448478799378169e-07
categorical__Product ID_M16302,6.44274265831677e-07
categorical__Product ID_M23394,6.43548194778426e-07
categorical__Product ID_M16761,6.432900711532717e-07
categorical__Product ID_M15140,6.430238283554641e-07
categorical__Product ID_L53061,6.427791553697185e-07
categorical__Product ID_L56319,6.427022326193796e-07
categorical__Product ID_L50558,6.423192273455585e-07
categorical__Product ID_M24786,6.421254758297162e-07
categorical__Product ID_L53016,6.420729512011128e-07
categorical__Product ID_M17640,6.418333262553166e-07
categorical__Product ID_L53580,6.416257063541694e-07
categorical__Product ID_L47668,6.412122809698767e-07
categorical__Product ID_L56984,6.409472213076663e-07
categorical__Product ID_H32791,6.408379376067577e-07
categorical__Product ID_M21983,6.406084482344373e-07
categorical__Product ID_L48144,6.403625975492457e-07
categorical__Product ID_M23042,6.40320515178243e-07
categorical__Product ID_M24305,6.397198479923133e-07
categorical__Product ID_L54551,6.39715023696757e-07
categorical__Product ID_L53952,6.396001138012807e-07
categorical__Product ID_L53900,6.390265420101953e-07
categorical__Product ID_L55223,6.384910979616019e-07
categorical__Product ID_L53978,6.382855771995645e-07
categorical__Product ID_M21352,6.380937263975632e-07
categorical__Product ID_L47386,6.378925803329979e-07
categorical__Product ID_M21383,6.377553595581202e-07
categorical__Product ID_L49365,6.373127367361477e-07
categorical__Product ID_L49629,6.364372477296957e-07
categorical__Product ID_M23988,6.360367933076573e-07
categorical__Product ID_L53066,6.353728666505682e-07
categorical__Product ID_H37244,6.351941068801549e-07
categorical__Product ID_H31622,6.340766815853402e-07
categorical__Product ID_M22410,6.338834718432316e-07
categorical__Product ID_H37573,6.332495073480396e-07
categorical__Product ID_L54337,6.332341595289475e-07
categorical__Product ID_L47371,6.330147510531009e-07
categorical__Product ID_L53818,6.327361619325044e-07
categorical__Product ID_L47991,6.325695363001649e-07
categorical__Product ID_M17947,6.323813221632219e-07
categorical__Product ID_H37815,6.321023482718549e-07
categorical__Product ID_M24139,6.294951374192412e-07
categorical__Product ID_L54309,6.294714476913534e-07
categorical__Product ID_L48228,6.291520857814637e-07
categorical__Product ID_L54332,6.287773849945598e-07
categorical__Product ID_L54728,6.285334880776992e-07
categorical__Product ID_M20968,6.279205224671071e-07
categorical__Product ID_M23101,6.275511883409386e-07
categorical__Product ID_L50809,6.268092472367867e-07
categorical__Product ID_L52717,6.263072870389747e-07
categorical__Product ID_L49782,6.258110124865898e-07
categorical__Product ID_L49166,6.25723548229213e-07
categorical__Product ID_L48693,6.256302910088229e-07
categorical__Product ID_L56032,6.254969171918774e-07
categorical__Product ID_L50595,6.254298496772909e-07
categorical__Product ID_L50257,6.254225412406362e-07
categorical__Product ID_L54482,6.23614379908959e-07
categorical__Product ID_L49518,6.23081124187774e-07
categorical__Product ID_L47527,6.229502840404466e-07
categorical__Product ID_L48315,6.228078008162203e-07
categorical__Product ID_L56267,6.226500069571774e-07
categorical__Product ID_M16035,6.22490758297678e-07
categorical__Product ID_M20974,6.213431357958219e-07
categorical__Product ID_L54619,6.20873195574199e-07
categorical__Product ID_L56695,6.204323145980046e-07
categorical__Product ID_L55149,6.201375640882e-07
categorical__Product ID_H39290,6.201337534727882e-07
categorical__Product ID_L53834,6.196604087510706e-07
categorical__Product ID_M15287,6.195962902077274e-07
categorical__Product ID_L56553,6.192027888123744e-07
categorical__Product ID_H36881,6.186416473730123e-07
categorical__Product ID_L50877,6.184881100901611e-07
categorical__Product ID_L49537,6.181121411287565e-07
categorical__Product ID_L56372,6.177103668355019e-07
categorical__Product ID_L52417,6.173981852601319e-07
categorical__Product ID_L55296,6.170064340899228e-07
categorical__Product ID_L49247,6.167199404163984e-07
categorical__Product ID_H31594,6.162929454024748e-07
categorical__Product ID_L55344,6.159857905043041e-07
categorical__Product ID_L56703,6.15818663221701e-07
categorical__Product ID_L54073,6.152037647620887e-07
categorical__Product ID_M15079,6.14524450613106e-07
categorical__Product ID_M21085,6.134592572069398e-07
categorical__Product ID_L47263,6.133436537749843e-07
categorical__Product ID_L49631,6.130381326754713e-07
categorical__Product ID_H31434,6.129096781208245e-07
categorical__Product ID_L54815,6.128479464308685e-07
categorical__Product ID_L54826,6.126312038001831e-07
categorical__Product ID_M17890,6.125925608542588e-07
categorical__Product ID_L56908,6.125789417525364e-07
categorical__Product ID_M15136,6.125120487362962e-07
categorical__Product ID_L55912,6.123065051537148e-07
categorical__Product ID_L47629,6.121188595390411e-07
categorical__Product ID_L48364,6.117909683908204e-07
categorical__Product ID_L53525,6.111895034812549e-07
categorical__Product ID_L54988,6.104058241568632e-07
categorical__Product ID_M24071,6.100602901810596e-07
categorical__Product ID_L48846,6.095879133967217e-07
categorical__Product ID_M17346,6.09357702087382e-07
categorical__Product ID_M21597,6.092837861932207e-07
categorical__Product ID_M21118,6.080647594183201e-07
categorical__Product ID_M23665,6.075849868356046e-07
categorical__Product ID_M16655,6.075631601617678e-07
categorical__Product ID_M24293,6.075593743357339e-07
categorical__Product ID_L55659,6.072436941807296e-07
categorical__Product ID_L56258,6.06761943226942e-07
categorical__Product ID_L56064,6.065816329403654e-07
categorical__Product ID_M16560,6.064245954468948e-07
categorical__Product ID_L48970,6.050579351738342e-07
categorical__Product ID_L48827,6.047116161825567e-07
categorical__Product ID_L50250,6.046779961496577e-07
categorical__Product ID_L54052,6.041828022558542e-07
categorical__Product ID_L55398,6.037438920880644e-07
categorical__Product ID_M16078,6.031618306746168e-07
categorical__Product ID_L54115,6.029908544976985e-07
categorical__Product ID_H30090,6.028646569054951e-07
categorical__Product ID_L53199,6.017844763979618e-07
categorical__Product ID_L49286,6.014828178500533e-07
categorical__Product ID_L54447,6.008435535778689e-07
categorical__Product ID_H37587,6.005346714899179e-07
categorical__Product ID_L49153,6.000147563359557e-07
categorical__Product ID_M23432,5.999214719287552e-07
categorical__Product ID_M22008,5.996725066517784e-07
categorical__Product ID_M16474,5.995238331517751e-07
categorical__Product ID_L50009,5.993981372977122e-07
categorical__Product ID_L47576,5.987512734123667e-07
categorical__Product ID_L56212,5.981767341527228e-07
categorical__Product ID_L54594,5.98068334926915e-07
categorical__Product ID_M20733,5.977034368058878e-07
categorical__Product ID_M23667,5.976395502178609e-07
categorical__Product ID_L49240,5.973087726766525e-07
categorical__Product ID_L53843,5.967954032939882e-07
categorical__Product ID_L55630,5.964533211645717e-07
categorical__Product ID_M20755,5.964294430552409e-07
categorical__Product ID_M23967,5.958542078795337e-07
categorical__Product ID_L54625,5.957040123232816e-07
categorical__Product ID_L56589,5.948666500602046e-07
categorical__Product ID_L56558,5.946746723142383e-07
categorical__Product ID_L55395,5.937014154516784e-07
categorical__Product ID_L48800,5.935603520949761e-07
categorical__Product ID_L56975,5.933653011757995e-07
categorical__Product ID_L48886,5.93300620900392e-07
categorical__Product ID_L54131,5.932347708409624e-07
categorical__Product ID_M24585,5.929218043504134e-07
categorical__Product ID_L52982,5.92536696119057e-07
categorical__Product ID_M16375,5.920660097125009e-07
categorical__Product ID_M16747,5.912118035552197e-07
categorical__Product ID_H36188,5.909186806027619e-07
categorical__Product ID_L53554,5.905738467994383e-07
categorical__Product ID_M24756,5.902462470053018e-07
categorical__Product ID_L54800,5.900717774369417e-07
categorical__Product ID_L48997,5.894436240240134e-07
categorical__Product ID_L53732,5.892312925858529e-07
categorical__Product ID_M15169,5.891397978498774e-07
categorical__Product ID_L54419,5.886574899258791e-07
categorical__Product ID_L56962,5.882860836479718e-07
categorical__Product ID_L49800,5.868330160603596e-07
categorical__Product ID_M21262,5.857304186162636e-07
categorical__Product ID_L48118,5.844436404131925e-07
categorical__Product ID_M18367,5.842227861854848e-07
categorical__Product ID_M20665,5.841382349727203e-07
categorical__Product ID_M24657,5.835835557608601e-07
categorical__Product ID_M16716,5.833170137691456e-07
categorical__Product ID_L47610,5.827058063784657e-07
categorical__Product ID_L49042,5.825374815198066e-07
categorical__Product ID_M17749,5.816317839146124e-07
